TEY,AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP,CO,NOX
166.77,-1.8466755699977566,-0.6761459165218907,0.20641112266797232,2.462326714457962,2.005549078537185,1.0590511692121778,-2.9841335217322307,2.0375499897455946,-0.9752489982326366,-0.08794621071916951
159.88,-1.6723206183373909,0.9948152351563158,-0.3407713529149628,2.2421533543465624,1.8046414174050975,0.48310538855276436,-3.367042318409842,1.710583111960968,-0.0569982169353717,0.9844648922954417
167.33,-1.6879904087561546,1.0102870976718583,-0.38641022993818214,2.5112971977221767,2.148782179771331,1.0704560361559312,-3.2661999253917013,2.0990858909016903,-0.9391589184325042,-0.25483612127294486
167.38,-1.6849960957626804,0.9948152351563158,-0.28386105626328084,2.495275192643647,2.149973802909719,1.0590511692121778,-3.285199216829903,2.137660634909989,-0.9546759733159559,-0.16081604852381984
166.47,-1.6672316289897378,0.9793433726407732,-0.35211192235709526,2.4160696352796283,2.0541673025833846,1.0476463022684244,-3.1288204334539245,2.038468436031506,-0.9484797582927148,-0.1729752929048539
166.27,-1.669500861706765,0.9329277850941632,-0.28724939713318703,2.4525067758614445,2.0667985078502884,1.0590511692121778,-3.041131396046835,2.0439791137469774,-0.9547334275208789,-0.2489277560455406
163.75,-1.658584375322485,0.8710403350320107,-0.2407115725322372,2.287118336341144,1.904022787146592,0.9678122336621761,-2.821908802529119,1.7813034759761823,-0.9268239425909456,0.1210729127604419
111.94,-1.6816526700435097,0.8710403350320107,-0.17474265028958288,-0.16877078081694136,-1.244722193727845,-2.9098425272131174,-2.437538521894724,-1.3524352515551294,3.1647684218964143,2.9262619685540114
112.71,-1.8107706689011205,0.8865121975475356,0.12910163098318456,-0.22161755563241253,-1.3576880672469551,-2.3224918796099505,-1.331195166608659,-1.3000838132581523,1.987089807600403,3.229643678708976
127.09,-1.8266687253328397,0.8865121975475356,0.13574001309565312,0.49407507444801246,-0.4456197171253636,-1.2219222195379948,-1.4364220114971502,-0.3724530644871607,0.8344258702170485,2.395022868976988
167.21,-1.8499384312417664,0.9019840600630782,0.24243817559084724,2.4934662565863936,2.107552019183132,1.0704560361559312,-3.105436690145373,2.087146089184836,-1.0404188609214424,-0.38952972276144565
166.16,-1.767051013713893,0.8710403350320107,-0.07039558145922169,2.4324792695132826,2.046779239125384,1.0761584696278015,-2.9841335217322307,1.9925461217359135,-1.0251453234757804,-0.20071892092918633
170.61,-1.5878487661313563,0.8246247474853831,-0.5395770672206542,3.0729718434993214,2.8065581521610876,1.0590511692121778,-4.4266181870788035,2.5821886372913356,-0.773659871374514,0.4822538479660977
169.74,-1.432305619421023,0.7936810224543156,-0.31027628508581134,3.1745306821422554,2.7417338534328204,1.0704560361559312,-4.312622438449595,2.5500430172844197,-0.30259284521033447,0.8325599660140682
169.18,-1.337642361107155,0.7163217098766206,-0.4301129121785978,3.20967572554032,2.688349136833073,1.0761584696278015,-4.216164497301804,2.514223612133857,-0.025177426516445424,1.0510838509464604
168.43,-1.2319686245213193,0.5925468097522979,-0.5063160068446405,3.2015355132826797,2.635679394116356,1.064753602684048,-4.156243655073617,2.465545958980527,-0.2895551602470244,0.8095259044753477
167.66,-1.124925291857751,0.4687719096279928,-0.8851186861373638,3.183187733273397,2.601122323103127,1.0704560361559312,-4.040786422487625,2.4343187852595243,-0.8687996151728785,0.5012633708716593
167.12,-1.0318598956345708,0.3449970095036701,-0.798543119420589,3.163289436643611,2.56823352448364,1.0590511692121778,-3.991095967956938,2.4196236446849344,-0.9044344808878512,0.47685925362803294
166.35,-0.9314228499341831,0.25216583441045015,-0.6295409748073332,3.11612788943665,2.5377279721409267,1.064753602684048,-3.8551779599759612,2.405846950396256,-0.9282956541478209,-0.03391463885696735
165.81,-0.8691196558098784,0.14386279680167,-0.3962295034795412,3.1006227232316212,2.5158021063946,1.064753602684048,-3.83617866853776,2.3911518098216655,-0.8333857271691485,0.43224681473705456
165.84,-0.8891265004747952,0.14386279680167,-0.4564589911874564,3.11095950070164,2.4757635689447888,1.0590511692121778,-3.7923341498342067,2.377375115532987,-0.8261023018065943,0.6102684278931856
166.2,-0.9572034819856196,0.17480652183275505,-0.22404646743739492,3.0457085929221472,2.525811740757053,1.064753602684048,-3.8522549920623947,2.362679974958397,-0.7754542103898034,0.5540961439920684
166.44,-0.9870123377950929,0.11291907177058493,0.17971929459075534,3.0672866158908114,2.5346297519811185,1.064753602684048,-3.8537164760191778,2.3489032806697203,-0.7998457301567554,0.4379839230013461
164.96,-0.9652599295016935,0.09744720925506,0.35176403100555886,2.939498204417704,2.324904079624966,1.0704560361559312,-3.447423936032998,2.1211286017635747,-0.8626166588123122,0.40518821456517623
160.7,-0.9576063043614232,0.05103162170843239,0.5568623783553615,2.621383877777876,1.7603130366570923,1.0533487357403075,-2.361541356141918,1.8015092942662436,-0.8333371120726752,0.3663128839384881
160.99,-0.964320010624818,0.03555975919288986,0.7402476842122985,2.751885693336863,1.7781873837328999,1.0533487357403075,-2.401001422975104,1.7491578559692667,-0.8105056949470956,0.37119370738721336
160.66,-1.0032595069525085,0.004616034161822383,0.96277178460733,2.836647268591017,1.7524483239437363,1.0704560361559312,-2.319158321395165,1.5911850947924238,-0.8195746202164895,0.44440605911808984
160.23,-1.0059449894578665,-0.010855828353720148,0.8431426069555571,2.700201805986769,1.7288541858036681,1.0590511692121778,-2.232930767944859,1.6205753759416037,-0.8224119740288438,0.4016774468213555
158.47,-1.0023195880756333,-0.07274327841587269,0.8558661726711212,2.563497923945772,1.5474891441411314,1.0590511692121778,-1.9260191370200528,1.5112802679180912,-0.8317195552263799,0.4473174274910129
160.96,-1.0267574788743905,-0.10368700344695775,1.0487941528147318,2.8427201253546537,1.7886736673507087,1.0590511692121778,-2.401001422975104,1.7436471782537952,-0.8490132709082212,0.16226021238915775
161.32,-1.070933666087529,-0.1655744535091103,1.270350155818361,3.0304618461538695,1.842296708578133,1.0590511692121778,-2.4930749122525446,1.7620161039720321,-0.8641635027910101,0.12389865265180915
160.0,-1.023937722243765,-0.1655744535091103,1.1137949776659837,2.798013562796822,1.7245643425054737,1.0590511692121778,-2.177394377587038,1.6352705165161938,-0.8449163441417844,0.3229848722708585
160.87,-1.0180296607319772,-0.18104631602465282,0.9165105592610657,2.837034897746143,1.817987596555034,1.0533487357403075,-2.355695420314784,1.672926814238581,-0.8464366707951332,0.2660419320357333
118.93,-1.0471134362650039,-0.27387749111789045,0.9315160688277908,0.6157906291574833,-0.8869969275839966,-1.472829292300519,-0.596068736345905,-0.9740353817594369,1.2895515642921909,2.8271898153930484
143.5,-1.0655358462517595,-0.33576494118004296,0.9544738069667443,2.0306370453663027,0.7252691786539366,-0.03011362391602452,-1.680489832280218,0.5717097174302452,-0.03812672039525851,1.4011330835497613
159.26,-0.9976199936912569,-0.3976523912421955,1.0268045120671796,2.798659611388698,1.6654598348414673,1.0704560361559312,-2.0838594043528142,1.5562841359277741,-0.7958062575952416,0.23975398819786298
159.45,-0.8879180333473842,-0.3667086662111104,0.8125783893127339,2.7221674581105595,1.700255230482375,1.0761584696278015,-2.266544898950911,1.7004802028159383,-0.8564116046806215,0.3774445865408432
158.86,-0.8865752920947052,-0.382180528726653,0.8370574233524606,2.6287488317252645,1.6025421331346206,1.064753602684048,-2.0633986289578297,1.6049617890811025,-0.7620231851004815,0.4781436808513817
159.09,-0.8662998991792527,-0.382180528726653,0.9643622303217753,2.68366296203474,1.6609316669155962,1.0761584696278015,-2.1700869578031208,1.6756821530963166,-0.6779897810691672,0.4762598542571377
160.87,-0.9836554846633954,-0.18104631602465282,0.4740209015768502,2.5221508140656965,1.6926288423966958,1.0476463022684244,-2.2563145112534104,1.6995617565300252,-0.6922649412154355,0.5214716925190114
163.52,-1.3079677794229496,-0.02632769086926268,0.5129522466739301,2.6322374941213957,1.8732789101762017,1.0476463022684244,-2.6187625325360373,1.8988646005729022,-0.8517268772022797,0.2690389288902133
163.12,-1.371882263050469,-0.04179955338480521,0.7318805567580409,2.6490347575101763,1.8723256116654925,1.0704560361559312,-2.535457946999314,1.7822219222620936,-1.036785987348615,0.11259569308634135
163.4,-1.4073709143587745,-0.010855828353720148,0.843211756769229,2.6996849671132686,1.9228504327331104,1.0590511692121778,-2.6494536956285226,1.864882087994162,-1.0389418458994972,0.07723113020347276
161.98,-1.3161047914141841,0.004616034161822383,0.7827748196202982,2.556908228308634,1.7588830888910276,1.0590511692121778,-2.3776176796665527,1.7142568971046153,-0.8501667745609073,0.2908741916871409
162.46,-1.2424957159423224,0.03555975919288986,0.5771924235747954,2.5977384993152084,1.8465865518763271,1.0590511692121778,-2.516458655561096,1.7858957074057424,-0.8043846123456772,0.08134129731818877
162.0,-1.255426314205621,0.09744720925506,0.637214461841696,2.6101426322792305,1.783668850169482,1.0590511692121778,-2.401001422975104,1.7261966988214694,-0.8253642362510443,0.2983238695825637
161.57,-1.252364864149513,0.17480652183275505,0.6636296906642265,2.5846883177593103,1.7279008872929589,1.064753602684048,-2.3089279336976642,1.615064698226134,-0.8107620290921369,0.31176754118694644
162.97,-1.2533987749140758,0.20575024686382254,0.6406028027116022,2.6932244811945067,1.9133174476260126,1.0704560361559312,-2.6406847918878054,1.8703927657096335,-0.8411243666168624,0.26424373392304507
163.06,-1.2757017071210737,0.3604688720192127,0.6867257284305227,2.649810015820428,1.906167708795689,1.0704560361559312,-2.678683374764208,1.9144781874334034,-0.82385716826037,0.11850405831374561
164.92,-1.3501164273445427,0.48424377214353537,0.7881685050866789,2.836647268591017,2.0734715974252587,1.064753602684048,-3.0016713292136488,2.0136703863118863,-0.837372165079964,0.19916608794004362
164.05,-1.376179035059042,0.49971563465906027,0.664528638241957,2.655753662865689,1.9421547275749844,1.0476463022684244,-2.7079130538999103,1.865800534280075,-0.7844126468035761,0.26629881748040307
161.73,-1.4697815277832935,0.6080186722678405,0.5813414123950883,2.547734338303993,1.7798556561266414,0.8993830319996683,-2.642146275844589,1.7197675748200867,-0.6845925950810944,0.35997637630330137
111.13,-1.603827387038236,0.7317935723921455,0.6897683202320705,0.05372835422521238,-1.2847607311776568,-2.9725692954037553,-2.4755371047711265,-1.4369323098590205,3.396662432074339,3.9069649678215255
114.1,-1.6986517743024256,0.7936810224543156,0.773577894401983,0.11096825946544164,-1.2952470147954638,-2.339599180025574,-1.4671131745896357,-1.3937653344211636,1.8168927744013963,2.2092946924807646
112.79,-1.7195314007815836,0.778209159938773,0.635416566686236,0.03279637984842437,-1.2871439774544309,-2.664637887922477,-2.029784497951777,-1.3496799126973937,2.8490354680730676,2.861526836497237
112.71,-1.7324619990448824,0.747265434907688,0.44705247424494765,-0.04292051511946285,-1.283569108039269,-2.6817451883381005,-2.053168241260329,-1.3101867224031822,2.84572080240443,3.067805848567039
112.71,-1.7966718857479913,0.747265434907688,0.3501735852911136,-0.0368476583558272,-1.234235910110037,-2.9098425272131174,-2.5033052999500454,-1.279877994968091,3.6503448445807787,3.4394334585225965
112.71,-1.8892673225327337,0.7627372974232306,0.5509154943796087,0.013027292937013634,-1.2177915108002935,-3.0524033640100035,-2.8029095110909172,-1.2670197469653253,4.111304350232724,3.304996742478766
112.7,-1.8703212434574334,0.8246247474853831,0.7763438869488443,0.009021791667381512,-1.237810779525199,-2.8585206259662463,-2.4550763293761415,-1.3138605075468293,3.331474007257789,3.060955570042513
114.7,-1.6955366145962105,0.8400966100009256,0.6527731699177942,0.0643235511319816,-1.126989827655186,-2.4422429825193426,-1.8792516504029493,-1.1356819280799269,2.234319670938561,3.0481112978090255
163.56,-1.4388716241466233,0.7936810224543156,0.33489147646970197,2.585075946914435,2.0336713846031245,1.0590511692121778,-2.934443067201544,1.9585636091571734,-1.0412594601350091,0.1164489747563876
161.32,-1.2528616784130042,0.7936810224543156,-0.07191687735999606,2.423176169790267,1.7784257083605786,1.0533487357403075,-2.4214621983700892,1.7427287319678837,-0.6854190517211415,0.43747015211200657
161.4,-1.1538747932655096,0.778209159938773,-0.32887758496345626,2.5165947961755606,1.8067863390541947,1.0761584696278015,-2.5091512357771792,1.8299811291295123,-0.45957541127703727,0.7227842526585314
151.93,-1.0587550029257309,0.7163217098766206,-0.6423336903365692,1.750510375928795,0.8544411268551135,1.0533487357403075,-0.5697620251237863,0.8646940826361336,-0.26034190682076014,1.8309024324822367
133.26,-0.9770760525252684,0.6389623972989255,-0.6806426871106052,0.8376437156077619,-0.3471916458945777,0.12955451329648499,0.48396790771804127,-0.2833637747537078,-0.46660250249455015,1.5217836140629821
133.66,-0.8849640025914903,0.5770749472367553,-0.9692740093756332,0.8712382423853225,-0.3002416942421207,0.1865788480152393,0.5307353943351447,-0.34122589076615634,-0.612089808022416,1.4468586927009743
133.69,-0.8015797708001257,0.49971563465906027,-1.1902076640562191,0.8683956285810671,-0.2840356195600539,0.2207934488464867,0.5906562365633324,-0.3421443370520677,-0.6129958166385103,1.799219894306303
112.11,-0.7662656758546684,0.45330004711245026,-1.538169526451433,-0.026510880885808417,-1.3746091158120544,-1.661009596872406,0.03090788111475791,-1.3974391195648108,0.6165418469319006,1.9611433529297955
121.08,-0.8364910433697791,0.43782818459690775,-0.9023369897415782,0.2678288575729759,-0.9508679278015519,-0.8968835116410927,0.3290506082988465,-0.8996412326005757,0.03324908033608309,1.322440508999263
133.31,-0.9773446007758043,0.4687719096279928,-0.7552553360622025,0.7371185547118294,-0.35291143695883664,0.12955451329648499,0.5614265574276303,-0.3182647336183592,-0.5109748269120529,1.4090109038529666
134.07,-1.121595293551107,0.48424377214353537,-0.10185874667977447,0.7013274627218891,-0.3433784518517381,0.15806668065586213,0.5585035895140634,-0.2943851301846507,-0.5283436750157168,1.283822063817246
134.7,-1.2595888120889258,0.6389623972989255,-0.1501253166225133,0.6232847928232467,-0.32002263833934846,0.1808764145433561,0.5482732018165627,-0.2126434107384936,-0.626073277589844,1.4181731513795206
134.69,-1.37162714221246,0.7163217098766206,0.09259052936460946,0.6575253681926844,-0.361729448182902,0.15806668065586213,0.55704210555728,-0.13824926157963233,-0.5769145759468278,1.3997630278448554
135.41,-1.4421747676282135,0.7627372974232306,0.5537506367401418,0.841520007159019,-0.31025132860457305,0.20938858190273324,0.5526576536869297,-0.1005929638572452,-0.44238334534236745,1.4303323957605545
135.5,-1.4394355754727486,0.7627372974232306,0.6120439296652543,0.860255416323428,-0.28117572402792446,0.23219831579024017,0.5921177205201159,-0.13365703015007388,-0.5802734371577144,1.4028456531808924
163.35,-1.4469683539002778,0.778209159938773,0.5590060225791788,2.612856036365111,1.9068826826787213,1.0533487357403075,-2.653838147498873,1.787732599977565,-0.9292060823181403,-0.08332227271511522
114.16,-1.467270601640784,0.7627372974232306,0.588463843203257,0.0857723643822705,-1.154158835210415,-2.328194313081834,-1.6424912494038153,-1.2514061601048223,2.4682908716021656,2.8206820507947477
111.7,-1.5065323558691173,0.7163217098766206,0.50486171847436,0.0029489349037452907,-1.2780876416026878,-2.744471956528738,-2.0546297252171124,-1.3937653344211636,3.1799274928876526,2.8405478585158743
111.71,-1.588546991582749,0.6544342598144505,0.543793063571439,0.013544131810514516,-1.273321149049139,-2.8071987247193624,-2.1525491503217027,-1.3662119458438065,3.4797500515015356,3.1337397793656057
111.7,-1.6755297699312934,0.5770749472367553,0.6428155967490914,0.02181355378652977,-1.2749894214428814,-2.8071987247193624,-2.168625473846321,-1.3974391195648108,3.5915647733902625,3.3264038628679113
111.72,-1.6547441353398231,0.5616030847212304,0.7121037100479799,-0.010230456370528343,-1.4153626271448978,-1.7180339315911601,0.00021671802227233545,-1.442442987574492,1.2409806633610796,4.14073072247099
129.23,-1.6006719450944404,0.5461312222056879,0.598352266558288,0.6468009615675396,-0.5540574227186018,-0.32664016445354954,0.2793601537681762,-0.479911279938849,0.0761629518593849,2.724521266006709
134.67,-1.5424909666158602,0.5616030847212304,0.7914876961429131,0.8403571196936411,-0.32598075403128435,0.14666181371210868,0.5424272659894289,-0.2172356421680537,-0.48184996457028567,1.4819663701391719
163.11,-1.3959307588859493,0.5151874971746028,0.8190093219841877,2.6950334172517603,1.9447762984794352,1.0704560361559312,-2.6903752464184922,1.8354918068449821,-0.8120171824919946,-0.1072126190694008
161.91,-1.2973601235267855,0.4687719096279928,0.8378872211165191,2.6162154890428675,1.8313337757049704,1.0476463022684244,-2.538380914912881,1.8189597736985694,-0.8989807509743852,-0.1852201657674449
161.63,-1.199219165368479,0.4223563220813652,0.7636203212332802,2.6429619007465406,1.85468958921736,1.0704560361559312,-2.566149110091783,1.787732599977565,-0.9883794938346685,-0.14377598069406053
160.6,-1.1261740412227423,0.3295251469881452,0.4371640508899167,2.4465631288161838,1.7495884284116068,1.041943868796554,-2.3600798721851346,1.6022064502233668,-0.8804760774349345,0.20575948101990013
144.64,-1.0068849083347418,0.22122210937936507,0.12585158974062216,1.214290044671571,0.2922333301640142,0.9393000663027989,0.5307353943351447,0.36046707167051406,-0.8047249180209907,1.6333575255312058
141.77,-0.8966458514897975,0.12839093428612747,-0.13477405798742975,1.0945126357377277,0.154005046111095,0.7397148947871588,0.5146590708105102,0.2686224430793271,-0.7305206025857447,1.5532092667942474
140.8,-0.9151756807767674,0.05103162170843239,-0.298866565830006,1.0682830629075553,0.10800839296934728,0.671285693124651,0.5497346857733462,0.15381665734034294,-0.6467435326994715,1.5056854595303448
141.73,-0.9351825254416843,-0.010855828353720148,-0.2360785350162432,1.093220538553976,0.16496797898425744,0.7283100278434054,0.5804258488658317,0.12442637619116298,-0.7498915087532659,1.4764861473195514
140.46,-0.9788216161537511,-0.02632769086926268,0.2130495047804399,1.0288740988031086,0.0810777100417958,0.6541783927090273,0.5965021723904662,0.09411764875607166,-0.7099519972232886,1.2276497799161288
140.72,-1.0268917529996586,0.03555975919288986,0.2960292811862939,1.0619517867071686,0.08417593020160302,0.6370710922933907,0.5263509424647944,0.0647273676068917,-0.6409362384480175,1.2944399955302615
143.41,-1.0372979977079206,0.11291907177058493,-0.14749762370299482,1.1137648837756375,0.21239457989206906,0.842358697280914,0.567272493254764,0.28331758365391707,-0.7949400249671709,1.5434476198967968
144.7,-1.1180236018189809,0.19027838434828,-0.006017104931013625,1.1244892904007822,0.24266180760710548,0.8993830319996683,0.4985827472858923,0.3494457162395728,-0.6926715402041217,1.5585182326507552
140.51,-1.1861005833298053,0.26763769692597505,0.33959366379936784,0.9946335234336711,-0.005195805177439827,0.6142613584058967,0.570195461168331,0.13912151676575296,-0.6584376731784269,1.2485431294159341
134.45,-1.2490751480804496,0.3295251469881452,0.484600823068597,0.7756230507876491,-0.3524347877034812,0.16376911412773237,0.5555806216004965,-0.20805117930893516,-0.4821593333660252,1.1099962462573878
135.09,-1.284872629876871,0.3604688720192127,0.5618411649397128,0.8327337463095029,-0.3016716420081854,0.2207934488464867,0.6023481082176,-0.054670649561652525,-0.5353265706909811,1.1611164497466657
134.71,-1.2849800491770855,0.3759407345347552,0.5355642357445252,0.8398402808201403,-0.3185926905732837,0.203686148430863,0.6096555280015338,-0.09508228614177375,-0.5889357634384221,1.0754023397085297
134.29,-1.2930767789307398,0.4687719096279928,0.38689213635070435,0.7487474293655998,-0.3305089219571563,0.17517398107148585,0.5745799130386979,-0.18049779073157793,-0.5238357297063689,1.179269687836661
134.32,-1.3424493747917459,0.48424377214353537,0.3411149597001412,0.7204505010414239,-0.34004190706425397,0.16376911412773237,0.5482732018165627,-0.24387058445949794,-0.5154827722214008,1.2245671545800916
133.66,-1.3775486311367744,0.5151874971746028,0.4872976658017873,0.6858222965168603,-0.38031876914174273,0.10104234593710781,0.5365813301622951,-0.3586763701984821,-0.5034615847298064,1.168994270049871
112.0,-1.3655848065754046,0.5616030847212304,0.558867722951836,-0.07509373499489647,-1.353159899321084,-2.231252944059949,-1.0535132148195385,-1.361619714414248,1.7947508077348933,2.12203926977461
111.75,-1.4402143653993025,0.5925468097522979,0.6211717050698976,0.0020444668751184603,-1.3398137201711469,-2.5163746176537205,-1.5723400194781434,-1.360701268128335,2.74734152535925,2.615088066577399
116.68,-1.509486386625011,0.6853779848455355,0.73761999129278,0.23100408783603493,-1.091241133503569,-2.0943945407349336,-1.411576784231815,-1.041081960631004,2.532595385573746,2.3321715635144575
153.93,-1.5128298123441817,0.7627372974232306,0.6753851589883892,1.8590465393639917,0.9321349554779615,1.0533487357403075,-0.7086030010183465,1.0410357695312134,-0.7756265730045725,0.7796415644121009
149.46,-1.4359444482157833,0.8246247474853831,0.4370257512625739,1.5086297831303548,0.6385190141793454,1.013431701437177,-0.14300870974263818,0.7526436357548851,-0.8031206198373697,1.2788556118869636
162.31,-1.3614223086920998,0.8710403350320107,0.08367020340097983,2.4279569293701497,1.8158426749059369,1.0590511692121778,-2.6319158881471045,1.8097753108394508,-0.8821731862572773,-0.10395873677025103
161.92,-1.2827510986976383,0.9019840600630782,-0.24762655389939128,2.4247266864107693,1.8153660256505815,1.0533487357403075,-2.608532144838553,1.9319286668657292,-0.7726654716739225,-0.03948049015814609
161.54,-1.180044820280223,0.9174559225786207,-0.4686293583936485,2.4562538576943265,1.836338592886197,1.0590511692121778,-2.5997632410978357,1.7904879388353008,-0.6772384568509425,0.13948303629510694
160.33,-1.0790169684286566,0.8710403350320107,-0.868799330110879,2.3916489985067093,1.7286158611759912,1.041943868796554,-2.367387291969052,1.6545578885203438,-0.5758538829328637,0.29010353535313166
153.95,-0.9412248610787397,0.8400966100009256,-1.2027929301444404,1.8538781506289816,1.100868791873594,1.0476463022684244,-1.052051730862755,1.1117561335464274,-0.7471071895916099,0.7881187840862026
150.67,-0.8291059664800448,0.8246247474853831,-1.369029082210834,1.6001102637400213,0.7929533729143314,1.0476463022684244,-0.4221521454885254,0.8509173883474549,-0.8008843253995952,1.1821810562095854
148.54,-0.8140672644500402,0.8400966100009256,-1.4733761510411951,1.4537156528208806,0.6101583834857293,1.0704560361559312,0.04552272068260898,0.7370300488943822,-0.7582930813347075,1.417573752008624
158.76,-0.8949002878613148,0.8246247474853831,-1.1337814161002389,2.2858262391573922,1.6037337562730085,1.0761584696278015,-2.1218579872292174,1.629759838800724,-0.8466046138556775,0.06096171870772271
137.28,-1.04922154003171,0.8091528849698406,-0.9827582230415846,0.9500561705942157,-0.043327745605831476,0.21509101537461645,0.013370073633339957,0.07850406189557031,-0.5314815585153609,1.208040857639672
134.7,-1.1803402233558125,0.8710403350320107,-0.8930017648959192,0.7139900151226624,-0.32669572791431667,0.20938858190273324,0.5409657820326454,-0.2760162044664136,-0.5145104702919336,1.4059282785169294
136.88,-1.3317074447703139,0.9638715101252308,-0.5203534190199643,0.7521068820433561,-0.22898263056656315,0.33484211828399535,0.5468117178597792,-0.13457547643598525,-0.5485410378232852,1.4081546190374001
140.5,-1.4084853895984981,1.0721745477340108,-0.3518353231024097,0.8664574828054386,-0.030219891083571926,0.5914516245183897,0.5643495253411972,0.051869119604126074,-0.6828159342827044,1.413549213375465
134.18,-1.4663978198265424,1.1650057228272483,-0.27010024334264354,0.5648820001176413,-0.38127206765245286,0.12385207982460177,0.5453502339029958,-0.23560456788629075,-0.5149524257144187,1.4343569343937135
134.94,-1.5376705255187428,1.180477585342791,-0.24894040035915102,0.5885273785803092,-0.3562479817463208,0.16376911412773237,0.5643495253411972,-0.16488420387107658,-0.4948434539913472,1.5470440161221735
135.02,-1.565572688749412,1.2114213103738585,-0.3544630160219282,0.5557081101129993,-0.34480839961780285,0.1694715475996156,0.539504298075862,-0.17223177415837237,-0.539569342746838,1.6444892281335621
166.96,-1.5955292460966801,1.2423650354049436,-0.33842025925012986,2.5642731822560223,2.230765851692373,1.0533487357403075,-3.4094253531565952,2.119291709191752,-0.8592003433965024,-0.29319768101029287
135.49,-1.627661044273288,1.304252485467096,-0.18428532457625643,0.5917576215396895,-0.3150178211581219,0.11244721288086128,0.38897145052703425,-0.12814635243460243,-0.42333506663326015,1.6008187025397058
134.0,-1.745781992271458,1.3351962104981812,0.006706460784550453,0.4731431000712239,-0.44442809398697575,0.06682774510584745,0.5628880413844137,-0.19702982387799226,-0.29331178133814756,1.7909139315953138
147.95,-1.8351145678121905,1.3351962104981812,0.21581549732730212,1.4555245888781332,0.6285093798168931,0.42608105383401,-1.2654283885533375,0.8040766277659492,-0.4514434315033117,1.2138635943855192
173.43,-1.8217677197605615,1.3661399355292485,0.3061251539823395,3.163806275517112,2.821334279077089,1.0533487357403075,-4.7364527859171766,2.6198449350137225,-0.7908033222127104,-0.10909644566364482
138.98,-1.8591496362351443,1.4125555230758762,0.31995511671664867,0.8023694624913223,-0.2075334140755929,0.2949250839808647,0.2837446056385265,-0.06109977356303534,-0.5042129089480311,1.7422769540711764
135.8,-1.903366105685863,1.4280273855914012,0.510117104313397,0.6838841507412317,-0.4222639036129731,0.1808764145433561,0.570195461168331,-0.09783762499950947,-0.3073659637731734,1.8727747599634048
160.71,-1.8487836737644627,1.5208585606846388,0.6446826417182231,2.151448132047148,1.3873349943418865,1.064753602684048,-1.8222537760883284,1.4892375570562069,-0.818345984141981,0.14556265848562397
165.73,-1.6414107147007206,1.6291615982934189,0.44995676641915267,2.581070445644803,2.0779997653511297,1.0590511692121778,-3.1244359815835745,2.0256101880287405,-0.9240749798630883,-0.34072148827419485
163.18,-1.3884248352834743,1.7219927733866565,-0.3790111998753269,2.424855896129144,1.9145090707644006,1.0761584696278015,-2.7225278934677615,1.9025383857165492,-0.8562701789454262,-0.039908632565928595
162.33,-1.199863681169765,1.7684083609332666,-0.8787569032795808,2.5027693563094107,1.9149857200197544,1.0590511692121778,-2.8204473185723353,1.884169459998312,-0.8400150585064249,-0.013963202654285013
160.7,-1.0665697570163224,1.7838802234487914,-1.145882633492759,2.4483720648734373,1.7798556561266414,1.0704560361559312,-2.5456883346967984,1.7886510462634764,-0.8217313626782168,0.02071633237613009
160.79,-0.9683482343828551,1.7219927733866565,-1.3650875428315563,2.5072916964525436,1.8387218391629727,1.0704560361559312,-2.6377618239742384,1.8382471457027179,-0.6543937810626884,0.15566681930930124
159.44,-0.889529322850599,1.6601053233244865,-1.2137186007045446,2.426406412749647,1.7019235028761166,1.0590511692121778,-2.406847358802238,1.7234413599637337,-0.7475403059056452,-1.2524935598886617
160.03,-0.8671055439308598,1.6601053233244865,-1.2460807135028273,2.4609054075558348,1.75959806277406,1.064753602684048,-2.5603031742646496,1.8024277405521552,-0.8539145565435808,-0.15867533648490545
159.87,-0.8842926319651507,1.6291615982934189,-1.2917887403397186,2.402761034286979,1.6919138685136634,1.0761584696278015,-2.382002131536903,1.8061015256958022,-0.8608841935561706,-0.10421562221492078
161.47,-0.9569349337350836,1.6136897357778763,-1.0487271452842384,2.450051791212315,1.8096462345863225,1.0704560361559312,-2.650915179585306,1.865800534280075,-0.8604068816998867,-0.19532432659112156
162.32,-1.086536319443659,1.6601053233244865,-0.5836946483430991,2.398497113580596,1.7917718875105149,1.0476463022684244,-2.65676111541244,1.875903443425105,-0.8579893855388934,-0.15756216622466945
163.57,-1.2295651176790239,1.6601053233244865,-0.06140610568192118,2.4907528525005143,1.9052144102849797,1.036241435324671,-2.827754738356269,1.917233526291139,-0.9181571967560131,-0.2860048885595398
164.51,-1.3008915330213313,1.6755771858400288,-0.12440158593669863,2.583137801138806,2.0579804966262234,1.0476463022684244,-3.1346663692810584,1.9925461217359135,-0.8742135690983209,-0.3188005969957103
157.8,-1.338474860683816,1.7374646359021815,0.00041382774044028907,1.9656445570235597,1.2805655611423898,1.0704560361559312,-1.5489562761695916,1.3891269118918128,-0.8206529914473532,0.20550259557523037
159.78,-1.4041617627648717,1.7374646359021815,0.2944388354718486,2.138010321336123,1.4569257856237008,1.0761584696278015,-1.9274806209768363,1.584755970791041,-0.8242637672490564,-0.20457220259923198
